INFO 2025-06-19 11:19:40,790 autoreload 15540 26716 Watching for file changes with StatReloader
INFO 2025-06-20 12:22:47,623 views 10168 25620 Files in request: ['image_0']
INFO 2025-06-20 12:22:47,623 views 10168 25620 Detection 0: image_key=image_0
INFO 2025-06-20 12:22:47,623 views 10168 25620 Found file for image_0: upload_image_06994364027438761667.jpg, size: 179128
INFO 2025-06-20 12:22:47,631 basehttp 10168 20324 "POST /detection/sync/notes/ HTTP/1.1" 200 17
INFO 2025-06-20 12:22:47,771 views 10168 25620 Serializer is valid, saving...
INFO 2025-06-20 12:22:47,778 views 10168 25620 === Instance 0 Debug ===
INFO 2025-06-20 12:22:47,778 views 10168 25620 Server ID: 34c002a3-45c6-4fee-b2a8-c6038100b95f
INFO 2025-06-20 12:22:47,778 views 10168 25620 Image field name: images/34c002a3-45c6-4fee-b2a8-c6038100b95f.jpg
INFO 2025-06-20 12:22:47,778 views 10168 25620 Image field URL: /media/images/34c002a3-45c6-4fee-b2a8-c6038100b95f.jpg
ERROR 2025-06-20 12:22:47,778 views 10168 25620 ERROR: Image saved locally, not to Cloudinary!
ERROR 2025-06-20 12:22:47,779 views 10168 25620 This suggests DEFAULT_FILE_STORAGE is not working properly
ERROR 2025-06-20 12:22:47,779 views 10168 25620 Image storage class: <class 'django.core.files.storage.DefaultStorage'>
ERROR 2025-06-20 12:22:47,779 views 10168 25620 Expected: cloudinary_storage.storage.MediaCloudinaryStorage
INFO 2025-06-20 12:22:47,786 basehttp 10168 25620 "POST /detection/upload/ HTTP/1.1" 201 605
INFO 2025-06-20 12:25:08,815 autoreload 10168 9928 F:\pest_detection_app_backend\pest_detection_backend\pest_detection_backend\settings.py changed, reloading.
INFO 2025-06-20 12:25:09,588 autoreload 16176 25556 Watching for file changes with StatReloader
INFO 2025-06-20 12:26:05,916 autoreload 16176 25556 F:\pest_detection_app_backend\pest_detection_backend\detection\views.py changed, reloading.
INFO 2025-06-20 12:26:06,556 autoreload 16552 6500 Watching for file changes with StatReloader
INFO 2025-06-20 12:26:18,007 basehttp 16552 13056 "GET /user_management/get_user_info/ HTTP/1.1" 200 298
INFO 2025-06-20 12:26:22,170 basehttp 16552 13056 "GET /user_management/get_user_info/ HTTP/1.1" 200 298
INFO 2025-06-20 12:26:22,176 basehttp 16552 17908 "POST /detection/fetch/ HTTP/1.1" 200 97
INFO 2025-06-20 12:26:22,378 basehttp 16552 17908 "GET /detection/deleted/ HTTP/1.1" 200 18
INFO 2025-06-20 12:26:22,428 views 16552 21956 === Starting batch upload ===
INFO 2025-06-20 12:26:22,429 views 16552 21956 Current DEFAULT_FILE_STORAGE: cloudinary_storage.storage.MediaCloudinaryStorage
INFO 2025-06-20 12:26:22,430 views 16552 21956 Cloudinary config: {'cloud_name': 'dqysrxkkx', 'api_key': '432688455914898', 'api_secret_set': True}
INFO 2025-06-20 12:26:24,388 views 16552 21956 Number of detections: 1
INFO 2025-06-20 12:26:24,388 views 16552 21956 Files in request: ['image_0']
INFO 2025-06-20 12:26:24,389 views 16552 21956 Detection 0: image_key=image_0
INFO 2025-06-20 12:26:24,389 views 16552 21956 Found file for image_0: upload_image_08379955960214475194.jpg, size: 179128
INFO 2025-06-20 12:26:24,398 basehttp 16552 17908 "POST /detection/sync/notes/ HTTP/1.1" 200 17
INFO 2025-06-20 12:26:24,526 views 16552 21956 Serializer is valid, saving...
INFO 2025-06-20 12:26:24,534 views 16552 21956 === Instance 0 Debug ===
INFO 2025-06-20 12:26:24,535 views 16552 21956 Server ID: 4fd63656-504d-4afd-abeb-ea64da51fb6f
INFO 2025-06-20 12:26:24,535 views 16552 21956 Image field name: images/4fd63656-504d-4afd-abeb-ea64da51fb6f.jpg
INFO 2025-06-20 12:26:24,535 views 16552 21956 Image field URL: /media/images/4fd63656-504d-4afd-abeb-ea64da51fb6f.jpg
ERROR 2025-06-20 12:26:24,535 views 16552 21956 ERROR: Image saved locally, not to Cloudinary!
ERROR 2025-06-20 12:26:24,535 views 16552 21956 This suggests DEFAULT_FILE_STORAGE is not working properly
ERROR 2025-06-20 12:26:24,535 views 16552 21956 Image storage class: <class 'django.core.files.storage.DefaultStorage'>
ERROR 2025-06-20 12:26:24,535 views 16552 21956 Expected: cloudinary_storage.storage.MediaCloudinaryStorage
INFO 2025-06-20 12:26:24,543 basehttp 16552 21956 "POST /detection/upload/ HTTP/1.1" 201 605
INFO 2025-06-20 12:30:07,329 autoreload 16552 6500 F:\pest_detection_app_backend\pest_detection_backend\pest_detection_backend\urls.py changed, reloading.
INFO 2025-06-20 12:30:08,090 autoreload 4848 27328 Watching for file changes with StatReloader
INFO 2025-06-20 12:30:20,189 basehttp 4848 1948 "GET /user_management/get_user_info/ HTTP/1.1" 200 298
INFO 2025-06-20 12:30:25,266 basehttp 4848 1948 "GET /user_management/get_user_info/ HTTP/1.1" 200 298
INFO 2025-06-20 12:30:25,275 basehttp 4848 21412 "POST /detection/fetch/ HTTP/1.1" 200 97
INFO 2025-06-20 12:30:25,538 basehttp 4848 21412 "GET /detection/deleted/ HTTP/1.1" 200 18
INFO 2025-06-20 12:30:25,572 views 4848 15548 === Starting batch upload ===
INFO 2025-06-20 12:30:25,573 views 4848 15548 Current DEFAULT_FILE_STORAGE: cloudinary_storage.storage.MediaCloudinaryStorage
INFO 2025-06-20 12:30:25,573 views 4848 15548 Cloudinary config: {'cloud_name': 'dqysrxkkx', 'api_key': '432688455914898', 'api_secret_set': True}
INFO 2025-06-20 12:30:27,489 views 4848 15548 Number of detections: 1
INFO 2025-06-20 12:30:27,489 views 4848 15548 Files in request: ['image_0']
INFO 2025-06-20 12:30:27,489 views 4848 15548 Detection 0: image_key=image_0
INFO 2025-06-20 12:30:27,489 views 4848 15548 Found file for image_0: upload_image_01658057599930231663.jpg, size: 179128
INFO 2025-06-20 12:30:27,498 basehttp 4848 21412 "POST /detection/sync/notes/ HTTP/1.1" 200 17
INFO 2025-06-20 12:30:27,633 views 4848 15548 Serializer is valid, saving...
INFO 2025-06-20 12:30:27,639 views 4848 15548 === Instance 0 Debug ===
INFO 2025-06-20 12:30:27,640 views 4848 15548 Server ID: cd670453-403e-45cd-bc66-abc9b5ef6dbf
INFO 2025-06-20 12:30:27,640 views 4848 15548 Image field name: images/cd670453-403e-45cd-bc66-abc9b5ef6dbf.jpg
INFO 2025-06-20 12:30:27,640 views 4848 15548 Image field URL: /media/images/cd670453-403e-45cd-bc66-abc9b5ef6dbf.jpg
ERROR 2025-06-20 12:30:27,640 views 4848 15548 ERROR: Image saved locally, not to Cloudinary!
ERROR 2025-06-20 12:30:27,640 views 4848 15548 This suggests DEFAULT_FILE_STORAGE is not working properly
ERROR 2025-06-20 12:30:27,640 views 4848 15548 Image storage class: <class 'django.core.files.storage.DefaultStorage'>
ERROR 2025-06-20 12:30:27,640 views 4848 15548 Expected: cloudinary_storage.storage.MediaCloudinaryStorage
INFO 2025-06-20 12:30:27,650 basehttp 4848 15548 "POST /detection/upload/ HTTP/1.1" 201 605
INFO 2025-06-20 12:31:43,468 autoreload 4848 27328 F:\pest_detection_app_backend\pest_detection_backend\pest_detection_backend\settings.py changed, reloading.
INFO 2025-06-20 12:32:28,116 autoreload 22628 26320 Watching for file changes with StatReloader
INFO 2025-06-20 12:32:42,084 basehttp 22628 9380 "GET /user_management/get_user_info/ HTTP/1.1" 200 298
INFO 2025-06-20 12:32:46,969 basehttp 22628 9380 "GET /user_management/get_user_info/ HTTP/1.1" 200 298
INFO 2025-06-20 12:32:47,066 basehttp 22628 19316 "POST /detection/fetch/ HTTP/1.1" 200 97
INFO 2025-06-20 12:32:47,430 basehttp 22628 19316 "GET /detection/deleted/ HTTP/1.1" 200 18
INFO 2025-06-20 12:32:47,435 views 22628 10684 === Starting batch upload ===
INFO 2025-06-20 12:32:47,435 views 22628 10684 Current DEFAULT_FILE_STORAGE: cloudinary_storage.storage.MediaCloudinaryStorage
INFO 2025-06-20 12:32:47,435 views 22628 10684 Cloudinary config: {'cloud_name': 'dqysrxkkx', 'api_key': '432688455914898', 'api_secret_set': True}
INFO 2025-06-20 12:32:49,658 views 22628 10684 Number of detections: 1
INFO 2025-06-20 12:32:49,660 views 22628 10684 Files in request: ['image_0']
INFO 2025-06-20 12:32:49,660 views 22628 10684 Detection 0: image_key=image_0
INFO 2025-06-20 12:32:49,660 views 22628 10684 Found file for image_0: upload_image_036452205973577221.jpg, size: 179128
INFO 2025-06-20 12:32:49,670 basehttp 22628 19316 "POST /detection/sync/notes/ HTTP/1.1" 200 17
INFO 2025-06-20 12:32:49,775 views 22628 10684 Serializer is valid, saving...
INFO 2025-06-20 12:32:49,785 views 22628 10684 === Instance 0 Debug ===
INFO 2025-06-20 12:32:49,785 views 22628 10684 Server ID: 765e20cc-c5da-480f-b25f-0c85abd005f7
INFO 2025-06-20 12:32:49,786 views 22628 10684 Image field name: images/765e20cc-c5da-480f-b25f-0c85abd005f7.jpg
INFO 2025-06-20 12:32:49,786 views 22628 10684 Image field URL: /media/images/765e20cc-c5da-480f-b25f-0c85abd005f7.jpg
ERROR 2025-06-20 12:32:49,786 views 22628 10684 ERROR: Image saved locally, not to Cloudinary!
ERROR 2025-06-20 12:32:49,786 views 22628 10684 This suggests DEFAULT_FILE_STORAGE is not working properly
ERROR 2025-06-20 12:32:49,786 views 22628 10684 Image storage class: <class 'django.core.files.storage.DefaultStorage'>
ERROR 2025-06-20 12:32:49,787 views 22628 10684 Expected: cloudinary_storage.storage.MediaCloudinaryStorage
INFO 2025-06-20 12:32:49,796 basehttp 22628 10684 "POST /detection/upload/ HTTP/1.1" 201 605
INFO 2025-06-20 12:51:43,475 autoreload 29652 30424 Watching for file changes with StatReloader
INFO 2025-06-20 12:54:51,868 autoreload 29652 30424 F:\pest_detection_app_backend\pest_detection_backend\detection\models.py changed, reloading.
INFO 2025-06-20 12:54:52,744 autoreload 25296 25084 Watching for file changes with StatReloader
INFO 2025-06-20 12:54:54,988 autoreload 25296 25084 F:\pest_detection_app_backend\pest_detection_backend\detection\models.py changed, reloading.
INFO 2025-06-20 12:54:55,695 autoreload 9064 20324 Watching for file changes with StatReloader
INFO 2025-06-20 12:54:58,941 autoreload 9064 20324 F:\pest_detection_app_backend\pest_detection_backend\detection\models.py changed, reloading.
INFO 2025-06-20 12:54:59,589 autoreload 18820 11236 Watching for file changes with StatReloader
INFO 2025-06-20 12:55:01,818 autoreload 18820 11236 F:\pest_detection_app_backend\pest_detection_backend\detection\models.py changed, reloading.
INFO 2025-06-20 12:55:02,398 autoreload 21384 22604 Watching for file changes with StatReloader
INFO 2025-06-20 12:55:14,806 autoreload 21384 22604 F:\pest_detection_app_backend\pest_detection_backend\detection\models.py changed, reloading.
INFO 2025-06-20 12:55:15,628 autoreload 18052 23192 Watching for file changes with StatReloader
INFO 2025-06-20 12:55:17,101 autoreload 18052 23192 F:\pest_detection_app_backend\pest_detection_backend\detection\models.py changed, reloading.
INFO 2025-06-20 12:55:18,334 autoreload 5744 688 Watching for file changes with StatReloader
INFO 2025-06-20 12:56:06,253 autoreload 30100 30080 Watching for file changes with StatReloader
INFO 2025-06-20 12:56:25,271 basehttp 30100 22936 "GET /user_management/get_user_info/ HTTP/1.1" 200 298
INFO 2025-06-20 12:56:30,663 basehttp 30100 22936 "GET /user_management/get_user_info/ HTTP/1.1" 200 298
INFO 2025-06-20 12:56:30,994 basehttp 30100 16244 "POST /detection/fetch/ HTTP/1.1" 200 97
INFO 2025-06-20 12:56:31,208 basehttp 30100 16244 "GET /detection/deleted/ HTTP/1.1" 200 18
INFO 2025-06-20 12:56:31,310 views 30100 16244 === Starting batch upload ===
INFO 2025-06-20 12:56:31,311 views 30100 16244 Current DEFAULT_FILE_STORAGE: cloudinary_storage.storage.MediaCloudinaryStorage
INFO 2025-06-20 12:56:31,311 views 30100 16244 Cloudinary config: {'cloud_name': 'dqysrxkkx', 'api_key': '432688455914898', 'api_secret_set': True}
INFO 2025-06-20 12:56:33,405 views 30100 16244 Number of detections: 1
INFO 2025-06-20 12:56:33,405 views 30100 16244 Files in request: ['image_0']
INFO 2025-06-20 12:56:33,408 views 30100 16244 Detection 0: image_key=image_0
INFO 2025-06-20 12:56:33,408 views 30100 16244 Found file for image_0: upload_image_01744400075073693060.jpg, size: 179128
INFO 2025-06-20 12:56:33,419 basehttp 30100 23244 "POST /detection/sync/notes/ HTTP/1.1" 200 17
INFO 2025-06-20 12:56:33,565 views 30100 16244 Serializer is valid, saving...
INFO 2025-06-20 12:56:41,188 views 30100 16244 === Instance 0 Debug ===
INFO 2025-06-20 12:56:41,189 views 30100 16244 Server ID: 85d89876-af23-4017-8003-97af469ed844
INFO 2025-06-20 12:56:41,190 views 30100 16244 Image field name: media/images/85d89876-af23-4017-8003-97af469ed844
INFO 2025-06-20 12:56:41,191 views 30100 16244 Image field URL: https://res.cloudinary.com/dqysrxkkx/image/upload/v1/media/images/85d89876-af23-4017-8003-97af469ed844
INFO 2025-06-20 12:56:41,191 views 30100 16244 SUCCESS: Image uploaded to Cloudinary
INFO 2025-06-20 12:56:41,196 basehttp 30100 16244 "POST /detection/upload/ HTTP/1.1" 201 701
WARNING 2025-06-20 12:57:48,183 log 30100 22936 Unauthorized: /user_management/get_user_info/
WARNING 2025-06-20 12:57:48,184 basehttp 30100 22936 "GET /user_management/get_user_info/ HTTP/1.1" 401 59
WARNING 2025-06-20 12:58:00,266 log 30100 22936 Not Found: /user_management/google_sign_in
WARNING 2025-06-20 12:58:00,267 basehttp 30100 22936 "POST /user_management/google_sign_in HTTP/1.1" 404 54
INFO 2025-06-20 12:58:33,008 basehttp 30100 23356 "POST /user_management/test HTTP/1.1" 201 397
INFO 2025-06-20 12:58:37,992 basehttp 30100 23356 "POST /user_management/google_sign_in HTTP/1.1" 200 382
INFO 2025-06-20 12:58:38,194 basehttp 30100 23356 "GET /user_management/check_is_google_user HTTP/1.1" 200 52
INFO 2025-06-20 12:58:39,084 basehttp 30100 14324 "POST /detection/fetch/ HTTP/1.1" 200 59
INFO 2025-06-20 12:58:39,323 views 30100 14324 === Starting batch upload ===
INFO 2025-06-20 12:58:39,323 views 30100 14324 Current DEFAULT_FILE_STORAGE: cloudinary_storage.storage.MediaCloudinaryStorage
INFO 2025-06-20 12:58:39,323 views 30100 14324 Cloudinary config: {'cloud_name': 'dqysrxkkx', 'api_key': '432688455914898', 'api_secret_set': True}
INFO 2025-06-20 12:58:39,324 views 30100 14324 Number of detections: 0
INFO 2025-06-20 12:58:39,325 views 30100 14324 Files in request: []
INFO 2025-06-20 12:58:39,325 views 30100 14324 Serializer is valid, saving...
INFO 2025-06-20 12:58:39,327 basehttp 30100 14324 "POST /detection/upload/ HTTP/1.1" 201 2
INFO 2025-06-20 12:58:39,329 basehttp 30100 12152 "GET /detection/deleted/ HTTP/1.1" 200 18
INFO 2025-06-20 12:58:39,523 basehttp 30100 12152 "POST /detection/sync/notes/ HTTP/1.1" 200 17
INFO 2025-06-20 12:58:48,677 basehttp 30100 23356 "GET /user_management/get_user_info/ HTTP/1.1" 200 287
INFO 2025-06-20 12:58:54,064 basehttp 30100 23356 "GET /user_management/get_user_info/ HTTP/1.1" 200 287
INFO 2025-06-20 12:58:54,122 basehttp 30100 12152 "POST /detection/fetch/ HTTP/1.1" 200 97
INFO 2025-06-20 12:58:54,366 basehttp 30100 12152 "GET /detection/deleted/ HTTP/1.1" 200 18
INFO 2025-06-20 12:58:54,523 views 30100 12152 === Starting batch upload ===
INFO 2025-06-20 12:58:54,523 views 30100 12152 Current DEFAULT_FILE_STORAGE: cloudinary_storage.storage.MediaCloudinaryStorage
INFO 2025-06-20 12:58:54,523 views 30100 12152 Cloudinary config: {'cloud_name': 'dqysrxkkx', 'api_key': '432688455914898', 'api_secret_set': True}
INFO 2025-06-20 12:58:59,397 basehttp 30100 14324 "POST /detection/sync/notes/ HTTP/1.1" 200 17
INFO 2025-06-20 12:59:04,079 views 30100 12152 Number of detections: 1
INFO 2025-06-20 12:59:04,080 views 30100 12152 Files in request: ['image_0']
INFO 2025-06-20 12:59:04,080 views 30100 12152 Detection 0: image_key=image_0
INFO 2025-06-20 12:59:04,080 views 30100 12152 Found file for image_0: upload_image_07310211700145220763.jpg, size: 1037534
INFO 2025-06-20 12:59:04,082 views 30100 12152 Serializer is valid, saving...
INFO 2025-06-20 12:59:34,936 views 30100 12152 === Instance 0 Debug ===
INFO 2025-06-20 12:59:34,937 views 30100 12152 Server ID: d51effb4-86a9-4700-8acf-5a8aafd0445d
INFO 2025-06-20 12:59:34,937 views 30100 12152 Image field name: media/images/d51effb4-86a9-4700-8acf-5a8aafd0445d
INFO 2025-06-20 12:59:34,937 views 30100 12152 Image field URL: https://res.cloudinary.com/dqysrxkkx/image/upload/v1/media/images/d51effb4-86a9-4700-8acf-5a8aafd0445d
INFO 2025-06-20 12:59:34,937 views 30100 12152 SUCCESS: Image uploaded to Cloudinary
INFO 2025-06-20 12:59:34,941 basehttp 30100 12152 - Broken pipe from ('127.0.0.1', 63089)
INFO 2025-06-20 12:59:40,696 basehttp 30100 11132 "POST /user_management/google_sign_in HTTP/1.1" 200 382
INFO 2025-06-20 12:59:40,982 basehttp 30100 11132 "GET /user_management/check_is_google_user HTTP/1.1" 200 52
INFO 2025-06-20 12:59:42,020 basehttp 30100 12744 "POST /detection/fetch/ HTTP/1.1" 200 543
INFO 2025-06-20 12:59:45,136 basehttp 30100 12744 "GET /detection/deleted/ HTTP/1.1" 200 18
INFO 2025-06-20 12:59:45,222 views 30100 26168 === Starting batch upload ===
INFO 2025-06-20 12:59:45,222 views 30100 26168 Current DEFAULT_FILE_STORAGE: cloudinary_storage.storage.MediaCloudinaryStorage
INFO 2025-06-20 12:59:45,223 views 30100 26168 Cloudinary config: {'cloud_name': 'dqysrxkkx', 'api_key': '432688455914898', 'api_secret_set': True}
INFO 2025-06-20 12:59:45,223 views 30100 26168 Number of detections: 0
INFO 2025-06-20 12:59:45,224 views 30100 26168 Files in request: []
INFO 2025-06-20 12:59:45,224 views 30100 26168 Serializer is valid, saving...
INFO 2025-06-20 12:59:45,225 basehttp 30100 26168 "POST /detection/upload/ HTTP/1.1" 201 2
INFO 2025-06-20 12:59:45,358 basehttp 30100 26168 "POST /detection/sync/notes/ HTTP/1.1" 200 17
INFO 2025-06-20 13:10:27,360 autoreload 24764 23376 Watching for file changes with StatReloader
INFO 2025-06-20 13:11:16,946 autoreload 12776 11488 Watching for file changes with StatReloader
INFO 2025-06-20 13:12:02,114 autoreload 2804 3288 Watching for file changes with StatReloader
INFO 2025-06-26 23:24:51,263 autoreload 13484 22080 Watching for file changes with StatReloader
WARNING 2025-06-26 23:24:57,097 log 13484 3056 Not Found: /
WARNING 2025-06-26 23:24:57,106 basehttp 13484 3056 "GET / HTTP/1.1" 404 179
WARNING 2025-06-26 23:24:57,217 log 13484 3056 Not Found: /favicon.ico
WARNING 2025-06-26 23:24:57,220 basehttp 13484 3056 "GET /favicon.ico HTTP/1.1" 404 179
INFO 2025-06-26 23:25:08,096 basehttp 13484 23708 "GET /app-info/ HTTP/1.1" 200 0
INFO 2025-06-26 23:25:55,247 basehttp 13484 23708 "GET /app-info/ HTTP/1.1" 200 5018
WARNING 2025-06-26 23:25:55,278 log 13484 23708 Not Found: /static/images/logo.png
WARNING 2025-06-26 23:25:55,279 basehttp 13484 23708 "GET /static/images/logo.png HTTP/1.1" 404 179
INFO 2025-06-26 23:31:49,968 basehttp 13484 14220 "GET /app-info/ HTTP/1.1" 200 17287
INFO 2025-06-26 23:33:03,819 basehttp 13484 14220 "GET /app-info/ HTTP/1.1" 200 17248
INFO 2025-06-26 23:34:45,506 basehttp 13484 14220 "GET /app-info/ HTTP/1.1" 200 17248
INFO 2025-06-26 23:35:20,295 basehttp 13484 14220 "GET /app-info/ HTTP/1.1" 200 17248
INFO 2025-06-26 23:47:55,202 basehttp 13484 16788 "GET /app-info/ HTTP/1.1" 200 20539
WARNING 2025-06-26 23:47:55,238 log 13484 16788 Not Found: /app-info/logo.png
WARNING 2025-06-26 23:47:55,239 basehttp 13484 16788 "GET /app-info/logo.png HTTP/1.1" 404 179
INFO 2025-06-26 23:49:50,394 basehttp 13484 16788 "GET /app-info/ HTTP/1.1" 200 20554
WARNING 2025-06-26 23:49:50,500 log 13484 16788 Not Found: /app-info/static/images/logo6.jpg
WARNING 2025-06-26 23:49:50,510 basehttp 13484 16788 "GET /app-info/static/images/logo6.jpg HTTP/1.1" 404 179
INFO 2025-06-26 23:50:51,454 basehttp 13484 16788 "GET /app-info/ HTTP/1.1" 200 20554
WARNING 2025-06-26 23:50:51,546 log 13484 16788 Not Found: /app-info/static/images/logo6.jpg
WARNING 2025-06-26 23:50:51,548 basehttp 13484 16788 "GET /app-info/static/images/logo6.jpg HTTP/1.1" 404 179
INFO 2025-06-26 23:51:41,810 basehttp 13484 16788 "GET /app-info/ HTTP/1.1" 200 20554
WARNING 2025-06-26 23:51:41,909 log 13484 16788 Not Found: /app-info/static/images/logo6.jpg
WARNING 2025-06-26 23:51:41,910 basehttp 13484 16788 "GET /app-info/static/images/logo6.jpg HTTP/1.1" 404 179
INFO 2025-06-26 23:52:00,742 basehttp 13484 16788 "GET /app-info/ HTTP/1.1" 200 20540
WARNING 2025-06-26 23:52:00,843 log 13484 16788 Not Found: /app-info/logo6.jpg
WARNING 2025-06-26 23:52:00,845 basehttp 13484 16788 "GET /app-info/logo6.jpg HTTP/1.1" 404 179
INFO 2025-06-26 23:52:01,044 basehttp 13484 16788 "GET /app-info/ HTTP/1.1" 200 20540
WARNING 2025-06-26 23:52:01,099 log 13484 16788 Not Found: /app-info/logo6.jpg
WARNING 2025-06-26 23:52:01,100 basehttp 13484 16788 "GET /app-info/logo6.jpg HTTP/1.1" 404 179
INFO 2025-06-26 23:52:02,505 basehttp 13484 16788 "GET /app-info/ HTTP/1.1" 200 20540
WARNING 2025-06-26 23:52:02,579 log 13484 16788 Not Found: /app-info/logo6.jpg
WARNING 2025-06-26 23:52:02,580 basehttp 13484 16788 "GET /app-info/logo6.jpg HTTP/1.1" 404 179
INFO 2025-06-26 23:53:01,215 basehttp 13484 16788 "GET /app-info/ HTTP/1.1" 200 20321
INFO 2025-06-26 23:54:36,160 basehttp 13484 16788 "GET /app-info/ HTTP/1.1" 200 20238
WARNING 2025-06-27 00:10:33,269 log 13484 28592 Not Found: /privacy_policy/
WARNING 2025-06-27 00:10:33,281 basehttp 13484 28592 "GET /privacy_policy/ HTTP/1.1" 404 179
INFO 2025-06-27 00:11:20,536 basehttp 13484 28592 "GET /privacy-policy/ HTTP/1.1" 200 27950
INFO 2025-06-27 00:12:18,893 basehttp 13484 28592 "GET /privacy-policy/ HTTP/1.1" 200 27952
INFO 2025-06-27 00:21:59,637 basehttp 13484 14728 "GET /privacy-policy/ HTTP/1.1" 200 26517
INFO 2025-06-27 00:28:46,239 basehttp 13484 25812 "GET /privacy-policy/ HTTP/1.1" 200 26249
INFO 2025-06-27 00:33:01,462 basehttp 13484 25812 "GET /privacy-policy/ HTTP/1.1" 200 26249
INFO 2025-06-27 00:33:40,749 basehttp 13484 25812 "GET /terms/ HTTP/1.1" 200 20613
INFO 2025-06-28 00:02:47,639 autoreload 3840 7696 Watching for file changes with StatReloader
INFO 2025-06-28 00:04:00,744 autoreload 8852 17692 Watching for file changes with StatReloader
WARNING 2025-06-28 00:04:07,949 log 8852 12736 Not Found: /
WARNING 2025-06-28 00:04:07,950 basehttp 8852 12736 "GET / HTTP/1.1" 404 179
WARNING 2025-06-28 00:04:08,095 log 8852 12736 Not Found: /favicon.ico
WARNING 2025-06-28 00:04:08,096 basehttp 8852 12736 "GET /favicon.ico HTTP/1.1" 404 179
INFO 2025-06-28 00:04:19,959 basehttp 8852 12736 "GET /app-info HTTP/1.1" 301 0
INFO 2025-06-28 00:04:20,069 basehttp 8852 20484 "GET /app-info/ HTTP/1.1" 200 23270
INFO 2025-06-28 00:06:06,497 basehttp 8852 20484 "GET /app-info/ HTTP/1.1" 200 26367
INFO 2025-06-28 00:08:10,593 basehttp 8852 20484 "GET /app-info/ HTTP/1.1" 200 25423
